Name: 广东珠江, URL: http://218.13.170.98:9901/tsfile/live/1000_1.m3u8, Date: 04-07-2024, Resolution: 1920x1080 • Faster, Response Time: 537ms
Name: 广东卫视, URL: http://111.75.151.236:50085/newlive/live/hls/25/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 526ms
Name: 广东卫视, URL: http://125.210.152.19:9123/live/hzgq-gdwsgq-h264.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 537ms
Name: 广东卫视, URL: http://113.57.109.36:9901/tsfile/live/0125_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 570ms
Name: 广东卫视, URL: http://61.182.33.218:8000/hls/23/index.m3u8, Date: 12-23-2023, Resolution: None, Response Time: 595ms
Name: 广东卫视, URL: http://gxft.7766.org:9901/tsfile/live/0125_1.m3u8, Date: 02-10-2024, Resolution:  Faster, Response Time: 776ms
Name: 广东卫视, URL: http://xxw.me0.cn/api/migu.php?id=28, Date: 04-05-2024, Resolution: None, Response Time: 1133ms
Name: 广东卫视, URL: http://php.jdshipin.com:8880/bst.php?id=gdwshd/4000000, Date: 03-09-2024, Resolution: None, Response Time: 1366ms
Name: 广东卫视, URL: http://cfss.cc/api/ysp/gdws.m3u8, Date: 12-26-2023, Resolution:  Faster, Response Time: 1406ms
Name: 广东卫视, URL: http://113.101.119.52:808/hls/152/index.m3u8, Date: 02-13-2024, Resolution:  Faster, Response Time: 1508ms
Name: 广东卫视, URL: http://218.13.170.98:9901/tsfile/live/0017_1.m3u8, Date: 12-09-2023, Resolution: None, Response Time: 1518ms
Name: 广东卫视, URL: http://gmxw.7766.org:808/hls/80/index.m3u8, Date: 12-09-2023, Resolution: None, Response Time: 1559ms
Name: 广东卫视, URL: https://live.goodiptv.club/api/bestv.php?id=gdwshd8m/8000000, Date: 12-21-2023, Resolution:  Faster, Response Time: 2087ms
Name: 大湾区卫视, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8, Date: 04-05-2024, Resolution: 1047x576, Response Time: 446ms
Name: 大湾区卫视, URL: http://38.64.72.148/hls/modn/list/4011/chunklist0.m3u8, Date: 03-15-2024, Resolution:  Fast, Response Time: 406ms
Name: 大湾区卫视, URL: http://gmxw.7766.org:808/hls/132/index.m3u8, Date: 11-03-2023, Resolution: None, Response Time: 912ms
Name: 新会综合, URL: http://php.jdshipin.com:8880/chudian.php?id=xhzh, Date: 03-27-2024, Resolution: None, Response Time: 2005ms
Name: 鹤山综合, URL: http://php.jdshipin.com:8880/chudian.php?id=hszh, Date: 03-29-2024, Resolution:  Faster, Response Time: 1980ms
Name: 珠海, URL: http://113.86.204.95:9999/udp/239.77.0.155:5146, Date: 03-04-2024, Resolution:  Faster, Response Time: 497ms
Name: 深圳卫视, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/szwshd8m/8000000/mnf.m3u8, Date: 04-03-2024, Resolution: 1920x1080, Response Time: 1438ms
Name: 深圳卫视, URL: http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226205/1.m3u8, Date: 04-05-2024, Resolution: None, Response Time: 452ms
Name: 深圳卫视, URL: http://58.220.219.14:9901/tsfile/live/0126_1.m3u8?key=txiptv, Date: 03-17-2024, Resolution:  Fast, Response Time: 495ms
Name: 深圳卫视, URL: http://111.75.151.236:50085/newlive/live/hls/26/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 511ms
Name: 深圳卫视, URL: http://219.147.3.106:4455/newlive/live/hls/25/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 512ms
Name: 深圳卫视, URL: http://125.210.152.19:9123/live/hzgq-szwsgq-h264.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 539ms
Name: 深圳卫视, URL: http://113.57.109.36:9901/tsfile/live/0126_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 557ms
Name: 深圳卫视, URL: http://61.182.33.218:8000/hls/21/index.m3u8, Date: 12-24-2023, Resolution: None, Response Time: 574ms
Name: 深圳卫视, URL: http://php.jdshipin.com:8880/bst.php?id=szwshd/4000000, Date: 03-09-2024, Resolution:  Faster, Response Time: 830ms
Name: 深圳卫视, URL: http://gmxw.7766.org:808/hls/45/index.m3u8, Date: 01-12-2024, Resolution: None, Response Time: 1391ms
Name: CCTV-1, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8, Date: 04-07-2024, Resolution: 1920x1080, Response Time: 461ms
Name: CCTV-1, URL: http://121.24.98.71:8090/hls/9/index.m3u8, Date: 04-06-2024, Resolution: 1920x1080, Response Time: 530ms
Name: CCTV-1, URL: http://211.158.155.48:8002/udp/225.0.4.74:7980, Date: 04-05-2024, Resolution: 1920x1080, Response Time: 566ms
Name: CCTV-1, URL: http://117.43.217.34:20000/hls/1/index.m3u8, Date: 04-07-2024, Resolution: 1920x1080 • Faster, Response Time: 573ms
Name: CCTV-1, URL: http://182.123.72.250:8090/hls/1/index.m3u8, Date: 04-06-2024, Resolution: 1920x1080 • Faster, Response Time: 587ms
Name: CCTV-1, URL: http://stream.smntv.cn/smtv1/sd/live.m3u8, Date: 04-06-2024, Resolution: 1280x720 • Faster, Response Time: 1281ms
Name: CCTV-1, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8, Date: 04-07-2024, Resolution:  Fastest, Response Time: 453ms
Name: CCTV-1, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8, Date: 04-07-2024, Resolution:  Fastest, Response Time: 456ms
Name: CCTV-1, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8, Date: 04-07-2024, Resolution:  Fastest, Response Time: 492ms
Name: CCTV-1, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8, Date: 04-07-2024, Resolution:  Faster, Response Time: 496ms
Name: CCTV-1, URL: http://222.83.181.3:9901/tsfile/live/1005_1.m3u8, Date: 03-26-2024, Resolution: None, Response Time: 514ms
Name: CCTV-1, URL: http://117.141.149.101:9901/tsfile/live/1010_1.m3u8, Date: 03-27-2024, Resolution: None, Response Time: 518ms
Name: CCTV-1, URL: http://117.141.149.101:4431/tsfile/live/faacts/1010_1.m3u8, Date: 03-29-2024, Resolution:  Fast, Response Time: 528ms
Name: CCTV-1, URL: http://123.187.46.90:65000/hls/1/index.m3u8, Date: 03-18-2024, Resolution:  Fastest, Response Time: 572ms
Name: CCTV-1, URL: http://111.126.255.122:808/hls/101/index.m3u8, Date: 02-17-2024, Resolution:  Fastest, Response Time: 574ms
Name: CCTV-1, URL: http://110.7.128.200:8096/tsfile/live/0001_1.m3u8, Date: 02-25-2024, Resolution: None, Response Time: 1434ms
Name: CCTV-2, URL: https://cntv.lat/tv/live.php?auth=231110&id=cctv2, Date: 09-19-2023, Resolution: None, Response Time: 369ms
Name: CCTV-2, URL: http://111.11.98.205:9900/hls/2/index.m3u8, Date: 03-01-2024, Resolution:  Faster, Response Time: 441ms
Name: CCTV-2, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8, Date: 04-07-2024, Resolution:  Faster, Response Time: 450ms
Name: CCTV-2, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8, Date: 01-11-2024, Resolution:  Faster, Response Time: 451ms
Name: CCTV-2, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226224/1.m3u8, Date: 02-22-2024, Resolution:  Faster, Response Time: 488ms
Name: CCTV-2, URL: http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225612/index.m3u8, Date: 11-12-2023, Resolution: None, Response Time: 684ms
Name: CCTV-2, URL: https://live.goodiptv.club/api/bestv.php?id=cctv2hd8m/8000000, Date: 08-19-2023, Resolution: None, Response Time: 1230ms
Name: CCTV-3, URL: https://cntv.lat/tv/live.php?auth=231110&id=cctv3, Date: 09-19-2023, Resolution: None, Response Time: 111ms
Name: CCTV-3, URL: http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8, Date: 06-19-2023, Resolution: None, Response Time: 445ms
Name: CCTV-3, URL: http://111.126.255.2:808/hls/103/index.m3u8, Date: 02-20-2024, Resolution:  Fastest, Response Time: 538ms
Name: CCTV-3, URL: http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225611/index.m3u8, Date: 11-12-2023, Resolution: None, Response Time: 805ms
Name: CCTV-3, URL: https://live.goodiptv.club/api/bestv.php?id=cctv38m/8000000, Date: 08-19-2023, Resolution: None, Response Time: 807ms
Name: CCTV-3, URL: http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8, Date: 04-27-2023, Resolution: None, Response Time: 859ms
Name: CCTV-3, URL: http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8, Date: 08-19-2023, Resolution: None, Response Time: 914ms
Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8, Date: 04-07-2024, Resolution: 1920x1080 • Fast, Response Time: 448ms
Name: CCTV-4, URL: https://cntv.lat/tv/live.php?auth=231110&id=cctv4, Date: 10-02-2023, Resolution: None, Response Time: 411ms
Name: CCTV-4, URL: http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8, Date: 04-07-2024, Resolution:  Faster, Response Time: 433ms
Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8, Date: 03-04-2024, Resolution:  Faster, Response Time: 447ms
Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8, Date: 04-07-2024, Resolution:  Faster, Response Time: 448ms
Name: CCTV-4, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8, Date: 04-07-2024, Resolution:  Faster, Response Time: 449ms
Name: CCTV-4, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8, Date: 06-19-2023, Resolution: None, Response Time: 486ms
Name: CCTV-4, URL: http://159.75.85.63:5679/cctv4k.php, Date: 03-22-2024, Resolution: None, Response Time: 521ms
Name: CCTV-4, URL: http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225610/index.m3u8, Date: 11-12-2023, Resolution: None, Response Time: 565ms
Name: CCTV-4, URL: http://210.210.155.35/qwr9ew/s/s19/index.m3u8?app_type=web&userid=50n13N0v14nd1&tkn=829341hrjhaq0q30q&chname=CCTV-4, Date: 06-03-2023, Resolution: None, Response Time: 707ms
Name: CCTV-4, URL: http://210.210.155.37/qwr9ew/s/s19/index.m3u8, Date: 08-19-2023, Resolution: None, Response Time: 723ms
Name: CCTV-4, URL: https://live.goodiptv.club/api/bestv.php?id=cctv4hd8m/8000000, Date: 08-19-2023, Resolution: None, Response Time: 848ms
Name: CCTV-5, URL: https://cntv.lat/tv/live.php?auth=231110&id=cctv5, Date: 09-19-2023, Resolution: None, Response Time: 394ms
Name: CCTV-5, URL: http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8, Date: 04-07-2024, Resolution:  Fast, Response Time: 440ms
Name: CCTV-5, URL: http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8, Date: 06-19-2023, Resolution: None, Response Time: 452ms
Name: CCTV-5, URL: http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8, Date: 02-22-2024, Resolution: None, Response Time: 453ms
Name: CCTV-5, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8, Date: 04-07-2024, Resolution:  Fastest, Response Time: 455ms
Name: CCTV-5, URL: http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8, Date: 08-19-2023, Resolution: None, Response Time: 481ms
Name: CCTV-5, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8, Date: 06-19-2023, Resolution: None, Response Time: 492ms
Name: CCTV-5, URL: http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225489/index.m3u8, Date: 11-12-2023, Resolution: None, Response Time: 503ms
Name: CCTV-5, URL: https://live.goodiptv.club/api/bestv.php?id=cctv58m/8000000, Date: 08-19-2023, Resolution: None, Response Time: 809ms
Name: CCTV-5+, URL: http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8, Date: 04-07-2024, Resolution:  Fast, Response Time: 429ms
Name: CCTV-5+, URL: http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8, Date: 07-13-2023, Resolution: None, Response Time: 472ms
Name: CCTV-5+, URL: https://piccpndali.v.myalicdn.com/audio/cctv5_2.m3u8, Date: 07-26-2023, Resolution: None, Response Time: 755ms
Name: CCTV-5+, URL: http://xxw.me0.cn/api/migu.php?id=8, Date: 04-05-2024, Resolution: None, Response Time: 958ms
Name: CCTV-5+, URL: https://live.goodiptv.club/api/bestv.php?id=cctv58m/8000000, Date: 07-13-2023, Resolution: None, Response Time: 1077ms
Name: CCTV-5+, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv58m/8000000/mnf.m3u8, Date: 03-29-2024, Resolution: None, Response Time: 1331ms
Name: CCTV-6, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv68m/8000000/mnf.m3u8, Date: 04-07-2024, Resolution: 1920x1080, Response Time: 1305ms
Name: CCTV-6, URL: http://116.112.42.199:808/hls/106/index.m3u8, Date: 03-31-2024, Resolution: 768x576 • Faster, Response Time: 589ms
Name: CCTV-6, URL: https://cntv.lat/tv/live.php?auth=231110&id=cctv6, Date: 11-02-2023, Resolution: None, Response Time: 304ms
Name: CCTV-6, URL: http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8, Date: 03-08-2024, Resolution:  Fastest, Response Time: 508ms
Name: CCTV-6, URL: http://117.141.149.101:4431/tsfile/live/faacts/0006_1.m3u8, Date: 03-19-2024, Resolution: None, Response Time: 522ms
Name: CCTV-6, URL: http://110.7.130.110:9901/tsfile/live/0006_1.m3u8, Date: 02-10-2024, Resolution:  Faster, Response Time: 540ms
Name: CCTV-6, URL: http://110.7.130.246:9901/tsfile/live/0006_1.m3u8, Date: 02-09-2024, Resolution: None, Response Time: 589ms
Name: CCTV-6, URL: http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8, Date: 12-22-2023, Resolution:  Faster, Response Time: 865ms
Name: CCTV-6, URL: http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225609/index.m3u8, Date: 11-12-2023, Resolution: None, Response Time: 878ms
Name: CCTV-7, URL: http://1.195.111.251:11190/tsfile/live/0007_1.m3u8, Date: 05-26-2023, Resolution: None, Response Time: 533ms
Name: CCTV-7, URL: http://222.240.82.92:9901/tsfile/live/0007_1.m3u8, Date: 05-26-2023, Resolution: None, Response Time: 566ms
Name: CCTV-7, URL: https://piccpndali.v.myalicdn.com/audio/cctv7_2.m3u8, Date: 07-26-2023, Resolution: None, Response Time: 579ms
Name: CCTV-7, URL: https://live.goodiptv.club/api/bestv.php?id=cctv7hd8m/8000000, Date: 07-13-2023, Resolution: None, Response Time: 811ms
Name: CCTV-7, URL: http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226002/index.m3u8, Date: 11-12-2023, Resolution: None, Response Time: 861ms
Name: CCTV-7, URL: http://xxw.me0.cn/api/migu.php?id=10, Date: 04-05-2024, Resolution: None, Response Time: 918ms
Name: CCTV-7, URL: http://ainm.cc/a/play/php/gehua.php?id=cctv7, Date: 05-26-2023, Resolution: None, Response Time: 1656ms
Name: CCTV-8, URL: http://121.24.98.185:8090/hls/16/index.m3u8, Date: 04-02-2024, Resolution: 1920x1080 • Fast, Response Time: 527ms
Name: CCTV-8, URL: https://cntv.lat/tv/live.php?auth=231110&id=cctv8, Date: 09-19-2023, Resolution: None, Response Time: 306ms
Name: CCTV-8, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8, Date: 04-07-2024, Resolution:  Faster, Response Time: 448ms
Name: CCTV-8, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8, Date: 06-19-2023, Resolution: None, Response Time: 451ms
Name: CCTV-8, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8, Date: 09-18-2023, Resolution: None, Response Time: 487ms
Name: CCTV-8, URL: http://117.141.149.101:9901/tsfile/live/0008_1.m3u8, Date: 03-26-2024, Resolution:  Fast, Response Time: 510ms
Name: CCTV-8, URL: http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8, Date: 06-19-2023, Resolution: None, Response Time: 601ms
Name: CCTV-8, URL: http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8, Date: 06-19-2023, Resolution: None, Response Time: 678ms
Name: CCTV-8, URL: http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225492/index.m3u8, Date: 11-12-2023, Resolution: None, Response Time: 723ms
Name: CCTV-8, URL: https://live.goodiptv.club/api/bestv.php?id=cctv8hd8m/8000000, Date: 12-13-2023, Resolution: None, Response Time: 1200ms
Name: CCTV-9, URL: http://121.24.99.52:8090/hls/17/index.m3u8, Date: 04-02-2024, Resolution: 1920x1080 • Fast, Response Time: 1117ms
Name: CCTV-9, URL: https://cntv.lat/tv/live.php?auth=231110&id=cctv9, Date: 09-19-2023, Resolution: None, Response Time: 364ms
Name: CCTV-9, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8, Date: 04-07-2024, Resolution:  Fastest, Response Time: 451ms
Name: CCTV-9, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8?, Date: 05-26-2023, Resolution: None, Response Time: 452ms
Name: CCTV-9, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8, Date: 06-19-2023, Resolution: None, Response Time: 487ms
Name: CCTV-9, URL: http://1.195.111.251:11190/tsfile/live/0009_1.m3u8, Date: 05-26-2023, Resolution: None, Response Time: 523ms
Name: CCTV-9, URL: http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8, Date: 06-19-2023, Resolution: None, Response Time: 551ms
Name: CCTV-9, URL: http://222.240.82.92:9901/tsfile/live/0009_1.m3u8, Date: 05-26-2023, Resolution: None, Response Time: 576ms
Name: CCTV-9, URL: https://live.goodiptv.club/api/bestv.php?id=cctv9hd8m/8000000, Date: 08-19-2023, Resolution: None, Response Time: 828ms
Name: CCTV-10, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8, Date: 04-07-2024, Resolution:  Fastest, Response Time: 449ms
Name: CCTV-10, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8?, Date: 05-26-2023, Resolution: None, Response Time: 450ms
Name: CCTV-10, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8, Date: 03-20-2023, Resolution: None, Response Time: 482ms
Name: CCTV-10, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8, Date: 01-27-2024, Resolution:  Faster, Response Time: 489ms
Name: CCTV-10, URL: https://cntv.lat/tv/live.php?auth=231110&id=cctv10, Date: 09-19-2023, Resolution: None, Response Time: 512ms
Name: CCTV-10, URL: http://1.195.111.251:11190/tsfile/live/0010_1.m3u8, Date: 05-26-2023, Resolution: None, Response Time: 525ms
Name: CCTV-10, URL: http://123.184.70.100:801/hls/78/index.m3u8, Date: 02-07-2024, Resolution: None, Response Time: 546ms
Name: CCTV-10, URL: http://222.240.82.92:9901/tsfile/live/0010_1.m3u8, Date: 03-20-2023, Resolution: None, Response Time: 561ms
Name: CCTV-10, URL: http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225606/index.m3u8, Date: 11-25-2023, Resolution: None, Response Time: 726ms
Name: CCTV-10, URL: https://live.goodiptv.club/api/bestv.php?id=cctv10hd8m/8000000, Date: 08-19-2023, Resolution: None, Response Time: 813ms
Name: CCTV-10, URL: https://live.goodiptv.club/api/bestv.php?id=cctv10hd8m/8000000, Date: 09-03-2023, Resolution: None, Response Time: 969ms
Name: CCTV-11, URL: https://cntv.lat/tv/live.php?auth=231110&id=cctv11, Date: 09-19-2023, Resolution: None, Response Time: 410ms
Name: CCTV-11, URL: http://1.195.111.251:11190/tsfile/live/0011_1.m3u8, Date: 05-26-2023, Resolution: None, Response Time: 517ms
Name: CCTV-11, URL: http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225853/index.m3u8, Date: 11-12-2023, Resolution: None, Response Time: 690ms
Name: CCTV-11, URL: https://live.goodiptv.club/api/bestv.php?id=cctv11hd8m/8000000, Date: 08-19-2023, Resolution: None, Response Time: 847ms
Name: CCTV-11, URL: https://piccpndali.v.myalicdn.com/audio/cctv11_2.m3u8, Date: 07-26-2023, Resolution: None, Response Time: 973ms
Name: CCTV-11, URL: http://ainm.cc/a/play/php/gehua.php?id=cctv11c, Date: 05-26-2023, Resolution: None, Response Time: 984ms
Name: CCTV-11, URL: https://live.goodiptv.club/api/bestv.php?id=cctv11hd8m/8000000, Date: 12-26-2023, Resolution: None, Response Time: 1071ms
Name: CCTV-11, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv11hd8m/8000000/mnf.m3u8, Date: 05-18-2023, Resolution: None, Response Time: 1348ms
Name: CCTV-11, URL: http://xxw.me0.cn/api/migu.php?id=14, Date: 04-05-2024, Resolution: None, Response Time: 1565ms
Name: CCTV-12, URL: http://113.116.4.70:808/hls/30/index.m3u8, Date: 04-05-2024, Resolution: 768x576 • Faster, Response Time: 476ms
Name: CCTV-12, URL: https://cntv.lat/tv/live.php?auth=231110&id=cctv12, Date: 09-19-2023, Resolution: None, Response Time: 285ms
Name: CCTV-12, URL: http://1.195.111.251:11190/tsfile/live/0012_1.m3u8, Date: 05-26-2023, Resolution: None, Response Time: 524ms
Name: CCTV-12, URL: http://222.240.82.92:9901/tsfile/live/0012_1.m3u8, Date: 03-17-2023, Resolution: None, Response Time: 557ms
Name: CCTV-12, URL: http://222.240.82.92:9901/tsfile/live/0012_1.m3u8, Date: 03-20-2023, Resolution: None, Response Time: 570ms
Name: CCTV-12, URL: http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225605/index.m3u8, Date: 11-12-2023, Resolution: None, Response Time: 849ms
Name: CCTV-12, URL: http://xxw.me0.cn/api/migu.php?id=15, Date: 04-05-2024, Resolution: None, Response Time: 1562ms
Name: CCTV-12, URL: http://ainm.cc/a/play/php/gehua.php?id=cctv12, Date: 05-26-2023, Resolution: None, Response Time: 2082ms
